global_step,return
200,-888.7833862304688
400,-734.5404663085938
600,-767.3758544921875
800,-1179.4761962890625
1000,-1090.904541015625
1200,-1320.7723388671875
1400,-1062.2540283203125
1600,-880.59814453125
1800,-985.6683959960938
2000,-782.1461181640625
2200,-1267.1771240234375
2400,-893.5906982421875
2600,-1275.5782470703125
2800,-1448.4903564453125
3000,-1825.5360107421875
3200,-878.0982055664062
3400,-1798.6654052734375
3600,-1168.5791015625
3800,-1532.3616943359375
4000,-1393.7730712890625
4200,-1598.801025390625
4400,-1035.509033203125
4600,-1609.3922119140625
4800,-1164.764404296875
5000,-866.4260864257812
5200,-1720.014404296875
5400,-1015.3807373046875
5600,-1617.5357666015625
5800,-1072.4879150390625
6000,-1354.813720703125
6200,-1683.203369140625
6400,-1410.8583984375
6600,-1328.6246337890625
6800,-1493.281005859375
7000,-1766.819091796875
7200,-989.1482543945312
7400,-799.896728515625
7600,-1066.1448974609375
7800,-1071.1131591796875
8000,-986.5120849609375
8200,-135.0229949951172
8400,-252.70010375976562
8600,-129.33123779296875
8800,-129.77174377441406
9000,-127.05999755859375
9200,-122.17313385009766
9400,-2.475764274597168
9600,-313.6354064941406
9800,-124.078125
10000,-125.78911590576172
10200,-335.9813537597656
10400,-262.8818054199219
10600,-329.1940002441406
10800,-122.60774993896484
11000,-125.62786865234375
11200,-118.1177978515625
11400,-119.82685089111328
11600,-2.8757500648498535
11800,-119.62157440185547
12000,-300.7214050292969
12200,-242.2498016357422
12400,-125.97639465332031
12600,-114.8931884765625
12800,-122.74015045166016
13000,-334.4135437011719
13200,-229.39627075195312
13400,-118.52664947509766
13600,-115.88737487792969
13800,-117.3149185180664
14000,-122.38812255859375
14200,-126.88495635986328
14400,-115.04749298095703
14600,-128.4282989501953
14800,-122.67398834228516
15000,-121.78665924072266
15200,-114.65147399902344
15400,-121.16361999511719
15600,-329.0250549316406
15800,-117.16464233398438
16000,-119.7999267578125
16200,-119.46371459960938
16400,-126.89331817626953
16600,-1.139184832572937
16800,-236.50169372558594
17000,-116.19230651855469
17200,-116.73716735839844
17400,-119.31095123291016
17600,-119.68244171142578
17800,-124.21013641357422
18000,-235.19131469726562
18200,-125.7678451538086
18400,-122.74947357177734
18600,-228.67160034179688
18800,-120.79926300048828
19000,-241.71205139160156
19200,-116.40951538085938
19400,-2.4688899517059326
19600,-117.41181945800781
19800,-222.95358276367188
20000,-0.7690620422363281
20200,-116.0278091430664
20400,-225.55807495117188
20600,-224.7354736328125
20800,-116.88108825683594
21000,-123.67813110351562
21200,-126.32115173339844
21400,-120.72449493408203
21600,-121.91737365722656
21800,-129.81832885742188
22000,-336.9267883300781
22200,-127.11473846435547
22400,-251.60812377929688
22600,-246.9500732421875
22800,-125.10848999023438
23000,-244.62672424316406
23200,-2.816211223602295
23400,-117.27131652832031
23600,-116.47523498535156
23800,-257.3697509765625
24000,-123.85133361816406
24200,-229.399658203125
24400,-250.52645874023438
24600,-246.91567993164062
24800,-227.95339965820312
25000,-117.49954986572266
25200,-225.6341094970703
25400,-121.93338012695312
25600,-4.066125869750977
25800,-121.26272583007812
26000,-227.63006591796875
26200,-228.65243530273438
26400,-2.3167216777801514
26600,-358.61871337890625
26800,-116.31122589111328
27000,-234.94754028320312
27200,-238.7161102294922
27400,-243.98023986816406
27600,-118.39900207519531
27800,-120.86222076416016
28000,-119.909423828125
28200,-229.53504943847656
28400,-130.15647888183594
28600,-125.63058471679688
28800,-126.25312805175781
29000,-354.5463562011719
29200,-120.88048553466797
29400,-7.842177391052246
29600,-124.61382293701172
29800,-125.66471099853516
30000,-230.02830505371094
30200,-133.02847290039062
30400,-126.59532928466797
30600,-229.56947326660156
30800,-3.7743561267852783
31000,-124.7686767578125
31200,-237.1275177001953
31400,-126.23242950439453
31600,-230.64596557617188
31800,-124.47746276855469
32000,-9.211907386779785
32200,-130.3057861328125
32400,-127.79611206054688
32600,-127.4780502319336
32800,-133.4779510498047
33000,-11.036611557006836
33200,-126.69983673095703
33400,-134.20059204101562
33600,-120.9921875
33800,-129.63096618652344
34000,-130.037353515625
34200,-126.73188781738281
34400,-124.54055786132812
34600,-125.04210662841797
34800,-127.2312240600586
35000,-249.9282989501953
35200,-237.78883361816406
35400,-250.43350219726562
35600,-238.95883178710938
35800,-8.979300498962402
36000,-127.34603881835938
36200,-124.01849365234375
36400,-133.65155029296875
36600,-125.70550537109375
36800,-125.74394226074219
37000,-123.7214126586914
37200,-255.42176818847656
37400,-322.86566162109375
37600,-237.0948486328125
37800,-125.4377670288086
38000,-228.99961853027344
38200,-134.7091827392578
38400,-128.12832641601562
38600,-134.8460235595703
38800,-122.09453582763672
39000,-126.42499542236328
39200,-129.42369079589844
39400,-134.43186950683594
39600,-239.01901245117188
39800,-122.13890075683594
40000,-127.7278060913086
40200,-233.876708984375
40400,-248.80870056152344
40600,-236.89202880859375
40800,-130.43405151367188
41000,-4.440352439880371
41200,-233.08006286621094
41400,-12.906007766723633
41600,-139.58224487304688
41800,-129.3262939453125
42000,-137.2642822265625
42200,-8.52308177947998
42400,-128.82798767089844
42600,-121.97643280029297
42800,-132.33645629882812
43000,-129.76162719726562
43200,-234.37619018554688
43400,-121.80758666992188
43600,-230.61952209472656
43800,-248.64297485351562
44000,-127.73186492919922
44200,-238.66067504882812
44400,-130.15505981445312
44600,-130.9761505126953
44800,-124.26356506347656
45000,-131.3438262939453
45200,-259.7253112792969
45400,-126.53357696533203
45600,-131.1641082763672
45800,-247.3994598388672
46000,-11.17319393157959
46200,-126.18207550048828
46400,-221.92184448242188
46600,-229.31851196289062
46800,-119.45283508300781
47000,-247.5580596923828
47200,-127.74943542480469
47400,-236.15945434570312
47600,-127.2416763305664
47800,-226.07666015625
48000,-230.2647247314453
48200,-127.69432830810547
48400,-116.96698760986328
48600,-124.9835433959961
48800,-0.5109169483184814
49000,-226.2083740234375
49200,-130.93161010742188
49400,-122.58179473876953
49600,-132.2445068359375
49800,-134.74844360351562
50000,-8.918219566345215
50200,-132.9569549560547
50400,-129.0944366455078
50600,-14.146612167358398
50800,-245.07737731933594
51000,-133.71568298339844
51200,-226.53810119628906
51400,-128.70562744140625
51600,-217.84823608398438
51800,-123.73491668701172
52000,-127.8345947265625
52200,-265.1533508300781
52400,-229.93267822265625
52600,-137.1595458984375
52800,-131.04605102539062
53000,-234.2507781982422
53200,-127.31371307373047
53400,-235.79653930664062
53600,-130.22105407714844
53800,-125.8220443725586
54000,-257.7831726074219
54200,-235.93121337890625
54400,-13.86481761932373
54600,-131.7958221435547
54800,-127.03475189208984
55000,-11.27737808227539
55200,-117.0565414428711
55400,-1.2774447202682495
55600,-126.16600799560547
55800,-219.3614959716797
56000,-115.65715789794922
56200,-117.11317443847656
56400,-118.74421691894531
56600,-0.21640245616436005
56800,-121.92543029785156
57000,-114.41630554199219
57200,-0.48076388239860535
57400,-227.449951171875
57600,-119.63540649414062
57800,-115.57384490966797
58000,-224.0260009765625
58200,-127.43685913085938
58400,-118.62118530273438
58600,-118.90083312988281
58800,-119.19064331054688
59000,-0.9478914737701416
59200,-128.24447631835938
59400,-133.85731506347656
59600,-124.97029113769531
59800,-118.15481567382812
60000,-12.043424606323242
60200,-17.047325134277344
60400,-225.77471923828125
60600,-122.7183609008789
60800,-115.40108489990234
61000,-230.790771484375
61200,-135.83517456054688
61400,-129.22323608398438
61600,-255.74459838867188
61800,-129.67803955078125
62000,-244.55389404296875
62200,-21.131860733032227
62400,-143.575439453125
62600,-137.34434509277344
62800,-132.51751708984375
63000,-139.970947265625
63200,-130.98550415039062
63400,-20.872058868408203
63600,-119.92320251464844
63800,-238.4307403564453
64000,-222.48536682128906
64200,-244.02151489257812
64400,-222.48565673828125
64600,-133.02638244628906
64800,-217.35568237304688
65000,-119.3720932006836
65200,-139.34805297851562
65400,-128.75877380371094
65600,-17.644861221313477
65800,-10.425345420837402
66000,-17.25206184387207
66200,-137.84030151367188
66400,-117.48084259033203
66600,-129.71054077148438
66800,-131.7211456298828
67000,-139.6025848388672
67200,-135.3605499267578
67400,-138.62472534179688
67600,-335.5673522949219
67800,-228.55209350585938
68000,-123.29734802246094
68200,-121.56549835205078
68400,-122.1536636352539
68600,-247.17965698242188
68800,-228.07522583007812
69000,-1.1876839399337769
69200,-117.79158020019531
69400,-124.21481323242188
69600,-230.17481994628906
69800,-127.40406799316406
70000,-241.68447875976562
70200,-120.87915802001953
70400,-130.4420623779297
70600,-115.96101379394531
70800,-215.66343688964844
71000,-119.69941711425781
71200,-120.48609161376953
71400,-118.07133483886719
71600,-130.64671325683594
71800,-0.5022764801979065
72000,-128.49472045898438
72200,-224.7615966796875
72400,-125.76769256591797
72600,-119.39134979248047
72800,-119.32365417480469
73000,-123.88737487792969
73200,-126.9775390625
73400,-119.40254211425781
73600,-119.16500091552734
73800,-114.95063781738281
74000,-0.9705972671508789
74200,-221.1509552001953
74400,-307.8619689941406
74600,-215.495849609375
74800,-119.0672378540039
75000,-229.6862030029297
75200,-119.84033203125
75400,-119.42980194091797
75600,-244.447509765625
75800,-131.05162048339844
76000,-128.5401611328125
76200,-226.0313262939453
76400,-0.5459164381027222
76600,-121.86434173583984
76800,-126.29550170898438
77000,-117.82390594482422
77200,-227.74879455566406
77400,-224.84629821777344
77600,-288.94317626953125
77800,-114.04051208496094
78000,-225.44944763183594
78200,-126.70771026611328
78400,-118.00882720947266
78600,-115.35267639160156
78800,-0.6660065054893494
79000,-114.21388244628906
79200,-2.508765459060669
79400,-256.8531494140625
79600,-237.01145935058594
79800,-226.99720764160156
80000,-2.217292308807373
80200,-0.6163434386253357
80400,-120.46253204345703
80600,-120.12556457519531
80800,-118.97792053222656
81000,-350.92047119140625
81200,-123.28533172607422
81400,-1.8217639923095703
81600,-114.67436218261719
81800,-116.63545989990234
82000,-1.1107138395309448
82200,-116.0574951171875
82400,-119.47443389892578
82600,-122.30424499511719
82800,-117.09001159667969
83000,-117.05752563476562
83200,-218.90005493164062
83400,-119.1900405883789
83600,-119.0205307006836
83800,-129.81275939941406
84000,-4.008666515350342
84200,-119.0138931274414
84400,-118.32914733886719
84600,-228.30970764160156
84800,-3.2198357582092285
85000,-253.28199768066406
85200,-1.8218319416046143
85400,-232.86776733398438
85600,-121.00376892089844
85800,-234.57286071777344
86000,-226.03469848632812
86200,-228.04763793945312
86400,-232.96878051757812
86600,-120.19767761230469
86800,-222.65887451171875
87000,-116.98503875732422
87200,-237.5007781982422
87400,-132.89808654785156
87600,-121.00731658935547
87800,-240.00048828125
88000,-119.73362731933594
88200,-115.57890319824219
88400,-125.73931884765625
88600,-118.41246795654297
88800,-124.86304473876953
89000,-131.77496337890625
89200,-1.7197742462158203
89400,-125.22874450683594
89600,-304.2157287597656
89800,-240.8772430419922
90000,-116.5032730102539
90200,-215.99185180664062
90400,-229.63258361816406
90600,-119.7459487915039
90800,-118.1940689086914
91000,-131.5922393798828
91200,-281.42596435546875
91400,-121.28828430175781
91600,-6.787715911865234
91800,-237.4539794921875
92000,-114.42304229736328
92200,-119.002685546875
92400,-4.141400337219238
92600,-125.5577163696289
92800,-126.11659240722656
93000,-222.29339599609375
93200,-119.1549072265625
93400,-0.9027695655822754
93600,-227.7926025390625
93800,-221.70008850097656
94000,-127.02808380126953
94200,-131.51222229003906
94400,-127.3249740600586
94600,-1.8971132040023804
94800,-245.7614288330078
95000,-228.1879119873047
95200,-124.19216918945312
95400,-350.7435302734375
95600,-116.68065643310547
95800,-118.27867889404297
96000,-115.16840362548828
96200,-231.22726440429688
96400,-3.212256669998169
96600,-122.22996520996094
96800,-2.5712649822235107
97000,-228.94358825683594
